"id","ownerid","ageclassid","sexid","kreisid","quartierid"
13575,128412,6,1,9,"91"
19894,128412,6,1,9,"91"
33306,128412,6,1,9,"91"
40414,128412,6,1,9,"91"
48007,128412,6,1,9,"91"
56081,128412,6,1,9,"91"
7046,128414,9,2,11,"111"
13576,128414,9,2,11,"111"
19895,128414,9,2,11,"111"
26462,128414,9,2,11,"111"
32249,128414,9,2,11,"111"
40415,128414,9,2,11,"111"
56082,128414,9,2,11,"111"
7047,128416,2,2,9,"92"
13577,128416,2,2,9,"92"
19896,128416,2,2,9,"92"
26463,128416,2,2,9,"92"
40416,128416,2,2,9,"92"
48008,128416,2,2,9,"92"
56083,128416,2,2,9,"92"
59734,128416,2,2,9,"92"
7048,128425,3,2,3,"33"
13578,128425,3,2,3,"33"
19897,128425,3,2,3,"33"
26464,128425,3,2,3,"33"
33307,128425,3,2,3,"33"
7049,128426,5,2,2,"21"
13579,128426,5,2,2,"21"
19898,128426,5,2,2,"21"
26465,128426,5,2,2,"21"
33308,128426,5,2,2,"21"
7050,128442,9,1,9,"92"
13580,128442,9,1,9,"92"
19899,128442,9,1,9,"92"
26466,128442,9,1,9,"92"
33309,128442,9,1,9,"92"
40417,128442,9,1,9,"92"
48009,128442,9,1,9,"92"
56084,128442,9,1,9,"92"
7051,128444,10,1,11,"119"
13581,128444,10,1,11,"119"
19900,128444,10,1,11,"119"
7052,128445,6,2,10,"101"
13582,128445,6,2,10,"101"
19901,128445,6,2,10,"101"
26467,128445,6,2,10,"101"
33310,128445,6,2,10,"101"
40418,128445,6,2,10,"101"
48010,128445,6,2,10,"101"
56085,128445,6,2,10,"101"
7053,128446,6,2,7,"74"
13583,128446,6,2,7,"74"
19902,128446,6,2,7,"74"
26468,128446,6,2,7,"74"
33311,128446,6,2,7,"74"
40419,128446,6,2,7,"74"
48011,128446,6,2,7,"74"
56086,128446,6,2,7,"74"
7054,128447,3,2,7,"74"
13584,128447,3,2,7,"74"
19903,128447,3,2,7,"74"
26469,128447,3,2,7,"74"
33312,128447,3,2,7,"74"
40420,128447,3,2,7,"74"
7055,128456,3,2,8,"83"
13585,128456,3,2,8,"83"
19904,128456,3,2,8,"83"
26470,128456,3,2,8,"83"
33313,128456,3,2,8,"83"
40421,128456,3,2,8,"83"
48012,128456,3,2,8,"83"
56087,128456,3,2,8,"83"
7056,128458,9,2,8,"81"
7057,128459,10,2,11,"115"
13586,128459,10,2,11,"115"
19905,128459,10,2,11,"115"
26471,128459,10,2,11,"115"
33314,128459,10,2,11,"115"
7058,128460,2,2,9,"91"
13587,128460,2,2,9,"91"
19906,128460,2,2,9,"91"
26472,128460,2,2,9,"91"
33315,128460,2,2,9,"91"
40422,128460,2,2,9,"91"
7059,128462,9,2,5,"52"
13590,128462,9,2,5,"52"
7060,128471,9,2,8,"83"
7061,128471,9,2,8,"83"
13591,128471,9,2,8,"83"
13592,128471,9,2,8,"83"
7062,128479,3,2,6,"63"
13593,128479,3,2,6,"63"
19910,128479,3,2,6,"63"
26476,128479,3,2,6,"63"
33318,128479,3,2,6,"63"
40425,128479,3,2,6,"63"
48015,128479,3,2,6,"63"
56091,128479,3,2,6,"63"
7063,128482,9,2,9,"91"
13594,128482,9,2,9,"91"
7064,128485,9,2,7,"74"
13595,128485,9,2,7,"74"
19911,128485,9,2,7,"74"
26477,128485,9,2,7,"74"
33319,128485,9,2,7,"74"
40426,128485,9,2,7,"74"
48016,128485,9,2,7,"74"
7066,171,10,1,3,"31"
13943,171,10,1,3,"31"
21051,171,10,1,3,"31"
28397,171,10,1,3,"31"
7068,695,6,1,6,"63"
13945,695,6,1,6,"63"
21053,695,6,1,6,"63"
28399,695,6,1,6,"63"
35989,695,6,1,6,"63"
43762,695,6,1,6,"63"
52268,695,6,1,6,"63"
59662,695,6,1,6,"63"
7069,893,10,2,7,"71"
13946,893,10,2,7,"71"
21054,893,10,2,7,"71"
28400,893,10,2,7,"71"
35990,893,10,2,7,"71"
43763,893,10,2,7,"71"
52269,893,10,2,7,"71"
59663,893,10,2,7,"71"
7070,1177,3,1,10,"102"
13947,1177,3,1,10,"102"
21056,1177,3,1,10,"102"
28402,1177,3,1,10,"102"
35992,1177,3,1,10,"102"
43765,1177,3,1,10,"102"
52270,1177,3,1,10,"102"
59664,1177,3,1,10,"102"
7071,4004,10,2,3,"34"
13948,4004,10,2,3,"34"
59665,4004,10,2,3,"34"
7072,4050,6,2,11,"111"
13949,4050,6,2,11,"111"
21057,4050,6,2,11,"111"
59666,4050,6,2,11,"111"
7073,4155,10,2,9,"92"
13951,4155,10,2,9,"92"
21060,4155,10,2,9,"92"
59667,4155,10,2,9,"92"
7074,4215,6,2,8,"81"
7075,4215,6,2,8,"81"
7076,4215,6,2,8,"81"
13953,4215,6,2,8,"81"
13955,4215,6,2,8,"81"
43769,4215,6,2,8,"81"
52275,4215,6,2,8,"81"
59669,4215,6,2,8,"81"
59670,4215,6,2,8,"81"
59671,4215,6,2,8,"81"
7077,4239,10,2,10,"102"
13956,4239,10,2,10,"102"
21062,4239,10,2,10,"102"
28406,4239,10,2,10,"102"
59672,4239,10,2,10,"102"
7078,4261,5,2,7,"71"
13957,4261,5,2,7,"71"
21063,4261,5,2,7,"71"
28407,4261,5,2,7,"71"
59673,4261,5,2,7,"71"
7079,4281,10,2,9,"91"
7080,4281,10,2,9,"91"
13958,4281,10,2,9,"91"
13959,4281,10,2,9,"91"
21064,4281,10,2,9,"91"
21065,4281,10,2,9,"91"
28408,4281,10,2,9,"91"
35996,4281,10,2,9,"91"
43770,4281,10,2,9,"91"
43771,4281,10,2,9,"91"
52276,4281,10,2,9,"91"
52277,4281,10,2,9,"91"
59674,4281,10,2,9,"91"
59675,4281,10,2,9,"91"
7081,4362,10,2,7,"74"
59676,4362,10,2,7,"74"
7082,4726,3,1,5,"52"
7083,4726,3,1,5,"52"
13960,4726,3,1,5,"52"
13961,4726,3,1,5,"52"
21066,4726,3,1,5,"52"
21067,4726,3,1,5,"52"
28409,4726,3,1,5,"52"
28410,4726,3,1,5,"52"
35998,4726,3,1,5,"52"
35999,4726,3,1,5,"52"
59677,4726,3,1,5,"52"
59678,4726,3,1,5,"52"
7084,4786,6,1,3,"34"
13962,4786,6,1,3,"34"
59679,4786,6,1,3,"34"
169,4801,3,1,4,"42"
7085,4801,3,1,4,"42"
13963,4801,3,1,4,"42"
21069,4801,3,1,4,"42"
170,4880,3,1,5,"52"
7086,4880,3,1,5,"52"
13965,4880,3,1,5,"52"
171,4889,3,1,8,"82"
7087,4889,3,1,8,"82"
13966,4889,3,1,8,"82"
7109,14362,4,1,7,"72"
13990,14362,4,1,7,"72"
21094,14362,4,1,7,"72"
28436,14362,4,1,7,"72"
7110,14387,10,1,5,"52"
13991,14387,10,1,5,"52"
21095,14387,10,1,5,"52"
28437,14387,10,1,5,"52"
36024,14387,10,1,5,"52"
43795,14387,10,1,5,"52"
7111,14550,7,1,12,"123"
13992,14550,7,1,12,"123"
21096,14550,7,1,12,"123"
28438,14550,7,1,12,"123"
36025,14550,7,1,12,"123"
43796,14550,7,1,12,"123"
52299,14550,7,1,12,"123"
7114,15490,4,1,9,"92"
13996,15490,4,1,9,"92"
21100,15490,4,1,9,"92"
28441,15490,4,1,9,"92"
36028,15490,4,1,9,"92"
43799,15490,4,1,9,"92"
7125,21002,10,1,7,"71"
14014,21002,10,1,7,"71"
21118,21002,10,1,7,"71"
28457,21002,10,1,7,"71"
36045,21002,10,1,7,"71"
43813,21002,10,1,7,"71"
52315,21002,10,1,7,"71"
7138,23590,10,2,9,"92"
14028,23590,10,2,9,"92"
21129,23590,10,2,9,"92"
28468,23590,10,2,9,"92"
36058,23590,10,2,9,"92"
43828,23590,10,2,9,"92"
52331,23590,10,2,9,"92"
7216,71991,6,1,6,"63"
14101,71991,6,1,6,"63"
21202,71991,6,1,6,"63"
28537,71991,6,1,6,"63"
36119,71991,6,1,6,"63"
43888,71991,6,1,6,"63"
52390,71991,6,1,6,"63"
7285,80418,6,2,7,"72"
14169,80418,6,2,7,"72"
21265,80418,6,2,7,"72"
28586,80418,6,2,7,"72"
52431,80418,6,2,7,"72"
7367,80883,3,2,7,"73"
14245,80883,3,2,7,"73"
21333,80883,3,2,7,"73"
28651,80883,3,2,7,"73"
28652,80883,3,2,7,"73"
36222,80883,3,2,7,"73"
36223,80883,3,2,7,"73"
43987,80883,3,2,7,"73"
43988,80883,3,2,7,"73"
52319,80883,3,2,7,"73"
52482,80883,3,2,7,"73"
7603,82053,10,2,11,"111"
14463,82053,10,2,11,"111"
21540,82053,10,2,11,"111"
28846,82053,10,2,11,"111"
7634,82196,3,2,7,"72"
14493,82196,3,2,7,"72"
21569,82196,3,2,7,"72"
28873,82196,3,2,7,"72"
36427,82196,3,2,7,"72"
44191,82196,3,2,7,"72"
52671,82196,3,2,7,"72"
7642,82281,7,2,5,"52"
14501,82281,7,2,5,"52"
21577,82281,7,2,5,"52"
28881,82281,7,2,5,"52"
36433,82281,7,2,5,"52"
44198,82281,7,2,5,"52"
52677,82281,7,2,5,"52"
7770,82806,5,1,6,"61"
14630,82806,5,1,6,"61"
7772,82809,6,2,11,"111"
14631,82809,6,2,11,"111"
21687,82809,6,2,11,"111"
28985,82809,6,2,11,"111"
36531,82809,6,2,11,"111"
44286,82809,6,2,11,"111"
52757,82809,6,2,11,"111"
7802,82988,3,1,11,"119"
14661,82988,3,1,11,"119"
21712,82988,3,1,11,"119"
29008,82988,3,1,11,"119"
36552,82988,3,1,11,"119"
44309,82988,3,1,11,"119"
52780,82988,3,1,11,"119"
7836,83182,3,2,2,"21"
14695,83182,3,2,2,"21"
21745,83182,3,2,2,"21"
29038,83182,3,2,2,"21"
36582,83182,3,2,2,"21"
142,83322,3,1,4,"44"
7860,83322,3,1,4,"44"
14715,83322,3,1,4,"44"
21766,83322,3,1,4,"44"
27082,83322,3,1,4,"44"
36602,83322,3,1,4,"44"
44353,83322,3,1,4,"44"
59680,83322,3,1,4,"44"
7922,83677,6,1,3,"34"
14773,83677,6,1,3,"34"
14774,83677,6,1,3,"34"
21821,83677,6,1,3,"34"
21822,83677,6,1,3,"34"
7975,83998,7,2,3,"31"
7976,83998,7,2,3,"31"
14819,83998,7,2,3,"31"
21866,83998,7,2,3,"31"
29145,83998,7,2,3,"31"
36697,83998,7,2,3,"31"
44446,83998,7,2,3,"31"
52901,83998,7,2,3,"31"
1179,84382,10,2,10,"102"
8042,84382,10,2,10,"102"
14876,84382,10,2,10,"102"
21920,84382,10,2,10,"102"
36739,84382,10,2,10,"102"
44483,84382,10,2,10,"102"
52936,84382,10,2,10,"102"
8083,84613,5,2,11,"111"
14913,84613,5,2,11,"111"
21960,84613,5,2,11,"111"
29237,84613,5,2,11,"111"
44521,84613,5,2,11,"111"
52970,84613,5,2,11,"111"
8140,156646,6,1,6,"63"
52121,156646,6,1,6,"63"
8169,85137,10,2,2,"23"
14986,85137,10,2,2,"23"
22027,85137,10,2,2,"23"
29299,85137,10,2,2,"23"
8174,85181,5,2,8,"83"
14992,85181,5,2,8,"83"
22033,85181,5,2,8,"83"
22034,85181,5,2,8,"83"
29305,85181,5,2,8,"83"
1342,85233,10,2,11,"119"
8185,85233,10,2,11,"119"
15001,85233,10,2,11,"119"
22043,85233,10,2,11,"119"
29313,85233,10,2,11,"119"
36836,85233,10,2,11,"119"
44583,85233,10,2,11,"119"
53025,85233,10,2,11,"119"
8206,85360,7,2,7,"72"
15019,85360,7,2,7,"72"
22059,85360,7,2,7,"72"
29327,85360,7,2,7,"72"
36847,85360,7,2,7,"72"
44551,85360,7,2,7,"72"
53036,85360,7,2,7,"72"
8224,85437,10,2,6,"61"
15033,85437,10,2,6,"61"
22072,85437,10,2,6,"61"
29339,85437,10,2,6,"61"
36857,85437,10,2,6,"61"
44604,85437,10,2,6,"61"
53046,85437,10,2,6,"61"
1400,85520,5,2,7,"74"
8241,85520,5,2,7,"74"
15048,85520,5,2,7,"74"
22087,85520,5,2,7,"74"
29351,85520,5,2,7,"74"
8261,85609,10,2,11,"119"
15067,85609,10,2,11,"119"
22102,85609,10,2,11,"119"
29366,85609,10,2,11,"119"
36882,85609,10,2,11,"119"
44625,85609,10,2,11,"119"
53066,85609,10,2,11,"119"
8293,85755,3,1,8,"82"
15096,85755,3,1,8,"82"
22128,85755,3,1,8,"82"
29391,85755,3,1,8,"82"
36906,85755,3,1,8,"82"
44650,85755,3,1,8,"82"
53090,85755,3,1,8,"82"
8303,85812,10,1,10,"101"
15104,85812,10,1,10,"101"
29400,85812,10,1,10,"101"
36914,85812,10,1,10,"101"
44657,85812,10,1,10,"101"
53095,85812,10,1,10,"101"
59681,85812,10,1,10,"101"
8319,85927,3,2,3,"33"
15119,85927,3,2,3,"33"
22153,85927,3,2,3,"33"
29415,85927,3,2,3,"33"
36930,85927,3,2,3,"33"
44670,85927,3,2,3,"33"
53105,85927,3,2,3,"33"
8320,85933,5,2,10,"101"
15120,85933,5,2,10,"101"
22154,85933,5,2,10,"101"
29416,85933,5,2,10,"101"
8370,86195,6,2,3,"33"
15160,86195,6,2,3,"33"
22192,86195,6,2,3,"33"
29450,86195,6,2,3,"33"
36961,86195,6,2,3,"33"
44697,86195,6,2,3,"33"
53131,86195,6,2,3,"33"
8382,86261,3,1,6,"61"
59682,86261,3,1,6,"61"
8447,86610,3,2,2,"21"
15229,86610,3,2,2,"21"
22254,86610,3,2,2,"21"
29507,86610,3,2,2,"21"
37011,86610,3,2,2,"21"
44744,86610,3,2,2,"21"
53176,86610,3,2,2,"21"
8492,86791,7,2,2,"23"
15265,86791,7,2,2,"23"
22285,86791,7,2,2,"23"
58486,86791,7,2,2,"23"
8497,86803,7,2,4,"44"
15268,86803,7,2,4,"44"
22288,86803,7,2,4,"44"
29537,86803,7,2,4,"44"
37041,86803,7,2,4,"44"
8517,156652,2,2,8,"81"
52122,156652,2,2,8,"81"
8607,87328,10,2,11,"111"
8632,87402,7,1,11,"115"
15396,87402,7,1,11,"115"
22388,87402,7,1,11,"115"
29622,87402,7,1,11,"115"
37123,87402,7,1,11,"115"
44853,87402,7,1,11,"115"
53285,87402,7,1,11,"115"
8643,87455,3,2,6,"61"
15405,87455,3,2,6,"61"
22397,87455,3,2,6,"61"
29631,87455,3,2,6,"61"
37133,87455,3,2,6,"61"
44863,87455,3,2,6,"61"
53296,87455,3,2,6,"61"
8697,87643,4,1,10,"101"
15459,87643,4,1,10,"101"
59683,87643,4,1,10,"101"
8709,87699,10,2,4,"41"
15473,87699,10,2,4,"41"
22452,87699,10,2,4,"41"
29676,87699,10,2,4,"41"
37176,87699,10,2,4,"41"
44901,87699,10,2,4,"41"
8797,88022,7,2,5,"51"
15546,88022,7,2,5,"51"
22521,88022,7,2,5,"51"
29731,88022,7,2,5,"51"
37224,88022,7,2,5,"51"
44948,88022,7,2,5,"51"
53370,88022,7,2,5,"51"
8821,88114,3,2,6,"61"
15569,88114,3,2,6,"61"
22543,88114,3,2,6,"61"
29750,88114,3,2,6,"61"
37241,88114,3,2,6,"61"
44963,88114,3,2,6,"61"
53382,88114,3,2,6,"61"
8836,88171,6,2,7,"74"
15586,88171,6,2,7,"74"
29764,88171,6,2,7,"74"
37253,88171,6,2,7,"74"
9027,88740,10,2,6,"61"
15762,88740,10,2,6,"61"
22705,88740,10,2,6,"61"
29894,88740,10,2,6,"61"
37357,88740,10,2,6,"61"
45082,88740,10,2,6,"61"
9106,88976,2,2,8,"81"
59684,88976,2,2,8,"81"
9157,89096,10,1,9,"92"
15876,89096,10,1,9,"92"
22809,89096,10,1,9,"92"
29985,89096,10,1,9,"92"
37427,89096,10,1,9,"92"
45151,89096,10,1,9,"92"
53534,89096,10,1,9,"92"
9246,89338,6,1,5,"52"
9247,89338,6,1,5,"52"
15955,89338,6,1,5,"52"
15956,89338,6,1,5,"52"
22883,89338,6,1,5,"52"
9431,89760,5,2,3,"33"
16131,89760,5,2,3,"33"
23050,89760,5,2,3,"33"
30199,89760,5,2,3,"33"
37618,89760,5,2,3,"33"
59685,89760,5,2,3,"33"
9506,99174,3,2,9,"91"
16809,99174,3,2,9,"91"
23660,99174,3,2,9,"91"
9537,91166,3,2,7,"73"
16235,91166,3,2,7,"73"
23143,91166,3,2,7,"73"
30277,91166,3,2,7,"73"
37686,91166,3,2,7,"73"
45394,91166,3,2,7,"73"
53737,91166,3,2,7,"73"
9652,93043,2,1,5,"51"
9771,94493,9,2,9,"91"
16453,94493,9,2,9,"91"
23344,94493,9,2,9,"91"
30452,94493,9,2,9,"91"
37846,94493,9,2,9,"91"
45545,94493,9,2,9,"91"
53868,94493,9,2,9,"91"
9787,94718,6,1,11,"111"
16470,94718,6,1,11,"111"
23360,94718,6,1,11,"111"
30468,94718,6,1,11,"111"
59686,94718,6,1,11,"111"
9833,95198,10,1,3,"31"
16508,95198,10,1,3,"31"
23396,95198,10,1,3,"31"
59687,95198,10,1,3,"31"
9907,96085,3,2,2,"24"
16581,96085,3,2,2,"24"
23457,96085,3,2,2,"24"
30556,96085,3,2,2,"24"
37937,96085,3,2,2,"24"
45632,96085,3,2,2,"24"
59688,96085,3,2,2,"24"
9947,96961,7,2,7,"72"
16622,96961,7,2,7,"72"
23492,96961,7,2,7,"72"
59689,96961,7,2,7,"72"
9989,97926,10,2,7,"74"
16661,97926,10,2,7,"74"
23528,97926,10,2,7,"74"
30627,97926,10,2,7,"74"
37998,97926,10,2,7,"74"
45685,97926,10,2,7,"74"
53990,97926,10,2,7,"74"
59690,97926,10,2,7,"74"
9994,98036,3,2,11,"119"
16666,98036,3,2,11,"119"
10025,98353,3,2,2,"24"
16695,98353,3,2,2,"24"
23558,98353,3,2,2,"24"
30657,98353,3,2,2,"24"
38027,98353,3,2,2,"24"
45711,98353,3,2,2,"24"
54015,98353,3,2,2,"24"
10030,98384,9,2,11,"111"
16700,98384,9,2,11,"111"
23563,98384,9,2,11,"111"
30662,98384,9,2,11,"111"
38032,98384,9,2,11,"111"
45715,98384,9,2,11,"111"
45716,98384,9,2,11,"111"
54017,98384,9,2,11,"111"
54018,98384,9,2,11,"111"
10053,98593,3,1,4,"44"
16719,98593,3,1,4,"44"
59691,98593,3,1,4,"44"
10106,98934,2,2,10,"101"
10149,99138,2,2,7,"74"
10174,99271,2,2,8,"83"
45802,99271,2,2,8,"83"
54089,99271,2,2,8,"83"
10199,99365,6,1,3,"31"
10211,99526,2,1,9,"92"
16856,99526,2,1,9,"92"
23702,99526,2,1,9,"92"
30792,99526,2,1,9,"92"
38142,99526,2,1,9,"92"
45827,99526,2,1,9,"92"
54113,99526,2,1,9,"92"
10259,99781,6,1,1,"13"
16899,99781,6,1,1,"13"
45855,99781,6,1,1,"13"
54135,99781,6,1,1,"13"
10287,99853,5,2,6,"61"
16928,99853,5,2,6,"61"
23772,99853,5,2,6,"61"
30861,99853,5,2,6,"61"
38201,99853,5,2,6,"61"
45878,99853,5,2,6,"61"
54159,99853,5,2,6,"61"
10308,99901,6,2,6,"61"
16951,99901,6,2,6,"61"
23794,99901,6,2,6,"61"
30881,99901,6,2,6,"61"
30882,99901,6,2,6,"61"
38215,99901,6,2,6,"61"
38216,99901,6,2,6,"61"
45891,99901,6,2,6,"61"
45892,99901,6,2,6,"61"
54170,99901,6,2,6,"61"
54171,99901,6,2,6,"61"
10372,100090,6,2,9,"91"
17007,100090,6,2,9,"91"
23840,100090,6,2,9,"91"
30924,100090,6,2,9,"91"
38253,100090,6,2,9,"91"
45927,100090,6,2,9,"91"
54200,100090,6,2,9,"91"
10389,100152,10,2,11,"115"
17022,100152,10,2,11,"115"
23855,100152,10,2,11,"115"
30938,100152,10,2,11,"115"
10407,156655,2,2,12,"122"
12180,156655,2,2,12,"122"
52124,156655,2,2,12,"122"
52125,156655,2,2,12,"122"
10430,100312,6,1,2,"21"
17058,100312,6,1,2,"21"
23886,100312,6,1,2,"21"
30965,100312,6,1,2,"21"
38291,100312,6,1,2,"21"
45967,100312,6,1,2,"21"
54236,100312,6,1,2,"21"
10445,100404,3,2,9,"92"
17071,100404,3,2,9,"92"
23900,100404,3,2,9,"92"
30977,100404,3,2,9,"92"
38304,100404,3,2,9,"92"
45980,100404,3,2,9,"92"
54245,100404,3,2,9,"92"
10529,101660,7,1,2,"21"
17150,101660,7,1,2,"21"
23977,101660,7,1,2,"21"
31048,101660,7,1,2,"21"
38369,101660,7,1,2,"21"
46038,101660,7,1,2,"21"
54303,101660,7,1,2,"21"
10575,102107,2,2,8,"82"
17189,102107,2,2,8,"82"
24019,102107,2,2,8,"82"
31090,102107,2,2,8,"82"
38410,102107,2,2,8,"82"
46076,102107,2,2,8,"82"
54334,102107,2,2,8,"82"
10648,103087,2,1,9,"91"
17256,103087,2,1,9,"91"
24081,103087,2,1,9,"91"
31151,103087,2,1,9,"91"
38461,103087,2,1,9,"91"
46125,103087,2,1,9,"91"
10672,103366,5,1,11,"119"
17278,103366,5,1,11,"119"
17279,103366,5,1,11,"119"
10674,103393,2,2,2,"24"
17281,103393,2,2,2,"24"
24102,103393,2,2,2,"24"
31171,103393,2,2,2,"24"
38479,103393,2,2,2,"24"
35324,143443,3,1,7,"71"
42207,143443,3,1,7,"71"
57517,143443,3,1,7,"71"
59760,143443,3,1,7,"71"
10756,104470,9,2,10,"101"
17361,104470,9,2,10,"101"
24173,104470,9,2,10,"101"
31236,104470,9,2,10,"101"
38541,104470,9,2,10,"101"
46200,104470,9,2,10,"101"
54440,104470,9,2,10,"101"
10764,104656,6,2,3,"33"
17369,104656,6,2,3,"33"
24181,104656,6,2,3,"33"
31245,104656,6,2,3,"33"
38551,104656,6,2,3,"33"
46209,104656,6,2,3,"33"
54451,104656,6,2,3,"33"
10776,104776,10,2,10,"101"
17381,104776,10,2,10,"101"
17382,104776,10,2,10,"101"
24193,104776,10,2,10,"101"
31257,104776,10,2,10,"101"
38561,104776,10,2,10,"101"
46219,104776,10,2,10,"101"
54461,104776,10,2,10,"101"
10843,105449,2,1,2,"21"
17446,105449,2,1,2,"21"
24250,105449,2,1,2,"21"
31313,105449,2,1,2,"21"
38613,105449,2,1,2,"21"
46264,105449,2,1,2,"21"
54499,105449,2,1,2,"21"
10981,107392,2,2,4,"42"
17576,107392,2,2,4,"42"
24379,107392,2,2,4,"42"
11005,107776,2,2,3,"31"
17599,107776,2,2,3,"31"
24402,107776,2,2,3,"31"
31446,107776,2,2,3,"31"
54616,107776,2,2,3,"31"
11082,108506,2,1,7,"72"
17666,108506,2,1,7,"72"
24464,108506,2,1,7,"72"
31507,108506,2,1,7,"72"
11086,108560,6,1,5,"51"
17669,108560,6,1,5,"51"
11108,109007,3,1,8,"82"
17690,109007,3,1,8,"82"
24484,109007,3,1,8,"82"
31526,109007,3,1,8,"82"
38816,109007,3,1,8,"82"
46464,109007,3,1,8,"82"
11182,109798,2,2,3,"34"
11223,110290,3,2,11,"115"
17799,110290,3,2,11,"115"
24580,110290,3,2,11,"115"
31617,110290,3,2,11,"115"
38896,110290,3,2,11,"115"
46539,110290,3,2,11,"115"
54754,110290,3,2,11,"115"
59692,110290,3,2,11,"115"
11228,110336,6,2,6,"63"
17804,110336,6,2,6,"63"
24585,110336,6,2,6,"63"
31621,110336,6,2,6,"63"
38900,110336,6,2,6,"63"
46543,110336,6,2,6,"63"
54758,110336,6,2,6,"63"
35680,145239,9,2,9,"91"
42495,145239,9,2,9,"91"
57737,145239,9,2,9,"91"
57738,145239,9,2,9,"91"
59761,145239,9,2,9,"91"
11343,111909,6,2,9,"92"
17920,111909,6,2,9,"92"
24682,111909,6,2,9,"92"
31714,111909,6,2,9,"92"
38992,111909,6,2,9,"92"
46635,111909,6,2,9,"92"
54844,111909,6,2,9,"92"
11526,114132,10,2,12,"122"
18091,114132,10,2,12,"122"
24841,114132,10,2,12,"122"
31867,114132,10,2,12,"122"
39121,114132,10,2,12,"122"
46759,114132,10,2,12,"122"
54958,114132,10,2,12,"122"
11672,115753,5,2,7,"72"
18218,115753,5,2,7,"72"
24958,115753,5,2,7,"72"
31975,115753,5,2,7,"72"
39217,115753,5,2,7,"72"
46853,115753,5,2,7,"72"
55038,115753,5,2,7,"72"
5072,116556,6,2,2,"23"
11741,116556,6,2,2,"23"
18278,116556,6,2,2,"23"
25010,116556,6,2,2,"23"
32021,116556,6,2,2,"23"
39263,116556,6,2,2,"23"
11853,117705,2,2,5,"52"
18374,117705,2,2,5,"52"
25101,117705,2,2,5,"52"
32106,117705,2,2,5,"52"
39340,117705,2,2,5,"52"
46972,117705,2,2,5,"52"
55142,117705,2,2,5,"52"
11940,118404,2,2,9,"92"
18452,118404,2,2,9,"92"
25174,118404,2,2,9,"92"
32176,118404,2,2,9,"92"
55198,118404,2,2,9,"92"
59747,118404,2,2,9,"92"
11943,118468,10,1,3,"31"
18455,118468,10,1,3,"31"
25176,118468,10,1,3,"31"
32178,118468,10,1,3,"31"
39402,118468,10,1,3,"31"
47030,118468,10,1,3,"31"
55199,118468,10,1,3,"31"
12043,119440,9,1,11,"119"
18543,119440,9,1,11,"119"
25253,119440,9,1,11,"119"
32250,119440,9,1,11,"119"
39470,119440,9,1,11,"119"
5598,120790,2,2,3,"31"
12214,120790,2,2,3,"31"
18697,120790,2,2,3,"31"
25395,120790,2,2,3,"31"
12237,120982,6,2,7,"71"
18722,120982,6,2,7,"71"
25417,120982,6,2,7,"71"
12309,121546,3,2,7,"74"
18784,121546,3,2,7,"74"
25473,121546,3,2,7,"74"
32449,121546,3,2,7,"74"
39651,121546,3,2,7,"74"
47271,121546,3,2,7,"74"
55419,121546,3,2,7,"74"
12435,156864,2,2,10,"101"
52221,156864,2,2,10,"101"
12451,122379,5,1,4,"44"
14171,122379,5,1,4,"44"
25595,122379,5,1,4,"44"
12530,122863,3,2,10,"102"
18986,122863,3,2,10,"102"
25660,122863,3,2,10,"102"
32618,122863,3,2,10,"102"
39806,122863,3,2,10,"102"
47420,122863,3,2,10,"102"
55551,122863,3,2,10,"102"
59695,122863,3,2,10,"102"
12653,123439,9,2,12,"121"
19092,123439,9,2,12,"121"
32707,123439,9,2,12,"121"
39887,123439,9,2,12,"121"
47496,123439,9,2,12,"121"
59697,123439,9,2,12,"121"
12687,123616,2,2,7,"71"
19124,123616,2,2,7,"71"
19125,123616,2,2,7,"71"
19126,123616,2,2,7,"71"
25787,123616,2,2,7,"71"
25788,123616,2,2,7,"71"
25789,123616,2,2,7,"71"
32736,123616,2,2,7,"71"
32737,123616,2,2,7,"71"
39915,123616,2,2,7,"71"
39916,123616,2,2,7,"71"
47524,123616,2,2,7,"71"
55647,123616,2,2,7,"71"
59698,123616,2,2,7,"71"
12715,123721,2,1,7,"74"
12862,156967,2,1,11,"119"
52263,156967,2,1,11,"119"
13068,125645,9,1,11,"119"
13077,125674,6,1,5,"52"
19452,125674,6,1,5,"52"
26081,125674,6,1,5,"52"
13134,125900,8,2,9,"91"
19511,125900,8,2,9,"91"
13299,127026,2,2,12,"122"
19649,127026,2,2,12,"122"
26247,127026,2,2,12,"122"
33123,127026,2,2,12,"122"
40254,127026,2,2,12,"122"
47852,127026,2,2,12,"122"
55948,127026,2,2,12,"122"
13312,127064,3,2,12,"121"
19658,127064,3,2,12,"121"
26258,127064,3,2,12,"121"
33129,127064,3,2,12,"121"
40259,127064,3,2,12,"121"
47855,127064,3,2,12,"121"
55953,127064,3,2,12,"121"
35,130382,6,2,2,"24"
102,130382,6,2,2,"24"
20172,130382,6,2,2,"24"
26697,130382,6,2,2,"24"
33530,130382,6,2,2,"24"
48188,130382,6,2,2,"24"
56241,130382,6,2,2,"24"
13378,127400,10,2,6,"61"
19720,127400,10,2,6,"61"
13410,127647,9,2,11,"115"
19752,127647,9,2,11,"115"
26340,127647,9,2,11,"115"
33199,127647,9,2,11,"115"
40319,127647,9,2,11,"115"
